id,keywords
424488,"[{'id':2526,'name':'human animal relationship'},{'id':5565,'name':'biography'},{'id':11024,'name':'female soldier'},{'id':15087,'name':'iraq war'},{'id':15162,'name':'dog'},{'id':18165,'name':'animal'},{'id':158780,'name':'u.s. marine'},{'id':179062,'name':'purple heart'},{'id':182223,'name':'iraq veteran'},{'id':187056,'name':'woman director'},{'id':192536,'name':'war dog'}]"
402529,"[{'id':4562,'name':'rapper'},{'id':5565,'name':'biography'},{'id':207716,'name':'actor'},{'id':240770,'name':'tupac shakur'}]"
353452,[]
10604,"[{'id':246,'name':'dancing'},{'id':818,'name':'based on novel or book'},{'id':1200,'name':'greece'},{'id':1691,'name':'dance'},{'id':2365,'name':'crete'},{'id':4129,'name':'widow'},{'id':5331,'name':'village'},{'id':6054,'name':'friendship'},{'id':8011,'name':'greek'},{'id':10818,'name':'author'},{'id':41592,'name':'monastery'},{'id':219988,'name':'riding a donkey'}]"
355277,"[{'id':478,'name':'china'},{'id':18165,'name':'animal'},{'id':18330,'name':'nature'}]"
400649,[]
293768,"[{'id':456,'name':'mother'},{'id':641,'name':'single parent'},{'id':828,'name':'waitress'},{'id':970,'name':'parent child relationship'},{'id':1930,'name':'kidnapping'},{'id':2660,'name':'strong woman'},{'id':3134,'name':'louisiana'},{'id':3713,'name':'chase'},{'id':6149,'name':'police'},{'id':9693,'name':'female killer'},{'id':9844,'name':'car crash'},{'id':11322,'name':'female protagonist'},{'id':11537,'name':'woman with gun'},{'id':13063,'name':'car accident'},{'id':14537,'name':'woman power'},{'id':14768,'name':'single mother'},{'id':14798,'name':'park'},{'id':15483,'name':'car chase'},{'id':170865,'name':'child kidnapping'},{'id':207999,'name':'determination'},{'id':235261,'name':'abduction'},{'id':235380,'name':'minivan'},{'id':238813,'name':'determined mother'}]"
416477,"[{'id':520,'name':'chicago'},{'id':732,'name':'coma'},{'id':2356,'name':'immigrant'},{'id':2692,'name':'arranged marriage'},{'id':3485,'name':'comedian'},{'id':9672,'name':'based on a true story'},{'id':10235,'name':'family relationships'},{'id':10428,'name':'cultural difference'},{'id':11513,'name':'cheating husband'},{'id':11612,'name':'hospital'},{'id':14512,'name':'new york city'},{'id':18035,'name':'family'},{'id':33731,'name':'stand-up comedian'},{'id':40895,'name':'illness'}]"
438970,"[{'id':843,'name':'cataclysm'},{'id':2213,'name':'tornado'},{'id':2988,'name':'shark attack'},{'id':4379,'name':'time travel'},{'id':9663,'name':'sequel'},{'id':11931,'name':'spoof'},{'id':12394,'name':'chainsaw'},{'id':15097,'name':'shark'},{'id':210710,'name':'absurdist'}]"
408355,"[{'id':603,'name':'elves'},{'id':170362,'name':'fantasy world'},{'id':231403,'name':'elf'}]"
21332,[]
28145,"[{'id':246,'name':'dancing'},{'id':5571,'name':'great depression'},{'id':200658,'name':'marathon dance contest'},{'id':209342,'name':'ballroom'},{'id':216966,'name':'santa monica california'}]"
448449,"[{'id':3658,'name':'career'},{'id':5565,'name':'biography'},{'id':6782,'name':'addiction'},{'id':14964,'name':'drugs'},{'id':18035,'name':'family'}]"
297762,"[{'id':849,'name':'dc comics'},{'id':1701,'name':'hero'},{'id':2036,'name':'greek mythology'},{'id':2041,'name':'island'},{'id':2383,'name':'feminism'},{'id':2386,'name':'empowerment'},{'id':2504,'name':'world war i'},{'id':2660,'name':'strong woman'},{'id':9715,'name':'superhero'},{'id':9717,'name':'based on comic'},{'id':10843,'name':'superheroine'},{'id':11322,'name':'female protagonist'},{'id':14537,'name':'woman power'},{'id':15060,'name':'period drama'},{'id':33637,'name':'super power'},{'id':156525,'name':'heroine'},{'id':187056,'name':'woman director'},{'id':191731,'name':'female empowerment'},{'id':210184,'name':'1910s'},{'id':229266,'name':'dc extended universe'}]"
42988,"[{'id':6127,'name':'securities, stocks and bonds '},{'id':9840,'name':'romance'},{'id':12541,'name':'misunderstanding'},{'id':249260,'name':'flim-flam'}]"
150043,[]
31980,"[{'id':1809,'name':'rio de janeiro'},{'id':167043,'name':'road movie'}]"
408648,"[{'id':849,'name':'dc comics'},{'id':9715,'name':'superhero'},{'id':9717,'name':'based on comic'}]"
381518,"[{'id':1735,'name':'amateur detective'},{'id':13112,'name':'murderer'},{'id':155507,'name':'aging actor'},{'id':158927,'name':'police investigation'},{'id':209979,'name':'isle of man'},{'id':222760,'name':'crime spoof'},{'id':235316,'name':'failed actor'}]"
418078,"[{'id':657,'name':'fire'},{'id':1541,'name':'nihilism'},{'id':1849,'name':'homicide'},{'id':2340,'name':'paranoia'},{'id':3030,'name':'nightmare'},{'id':3255,'name':'door'},{'id':3762,'name':'darkness'},{'id':4458,'name':'post-apocalyptic'},{'id':5774,'name':'forest'},{'id':13073,'name':'fear'},{'id':14819,'name':'violence'},{'id':15162,'name':'dog'},{'id':41410,'name':'madness'},{'id':172492,'name':'minimal cast'},{'id':188973,'name':'pandemic'},{'id':207419,'name':'infected'},{'id':208304,'name':'cremation'},{'id':215015,'name':'hopelessness'},{'id':237632,'name':'malevolence'}]"
345692,[]
354282,"[{'id':9882,'name':'space'},{'id':12337,'name':'colonisation'},{'id':234250,'name':'creatures'}]"
473165,"[{'id':6154,'name':'hell'}]"
282035,"[{'id':1299,'name':'monster'},{'id':2904,'name':'mummy'},{'id':6152,'name':'supernatural'},{'id':8087,'name':'horror'},{'id':9714,'name':'remake'},{'id':156081,'name':'tomb'}]"
472726,[]
414455,[]
397422,"[{'id':416,'name':'miami'},{'id':6054,'name':'friendship'},{'id':9713,'name':'friends'},{'id':10123,'name':'dark comedy'},{'id':15111,'name':'drinking'},{'id':164865,'name':'male stripper'},{'id':207819,'name':'accident'},{'id':221475,'name':'bachelorette party'}]"
413998,"[{'id':1792,'name':'cliff'},{'id':3301,'name':'suspicion'},{'id':9673,'name':'love'},{'id':232309,'name':'jewels'}]"
410117,"[{'id':2692,'name':'arranged marriage'},{'id':8250,'name':'victorian england'},{'id':14669,'name':'older man younger woman relationship'},{'id':18300,'name':'english countryside'},{'id':171817,'name':'groom'},{'id':188700,'name':'black maid'},{'id':197791,'name':'remote farm'},{'id':207928,'name':'19th century'},{'id':252875,'name':'daughter–in–law father–in–law relationship'}]"
433630,[]
83857,"[{'id':6293,'name':'telescope'},{'id':10768,'name':'lesbian'}]"
39800,"[{'id':3903,'name':'bar mitvah'},{'id':9663,'name':'sequel'},{'id':10123,'name':'dark comedy'},{'id':10183,'name':'independent film'},{'id':14576,'name':'pedophile'}]"
455551,[]
339846,"[{'id':658,'name':'sea'},{'id':966,'name':'beach'},{'id':2231,'name':'drug dealer'},{'id':3342,'name':'yacht'},{'id':7558,'name':'life-saver'},{'id':10988,'name':'based on tv series'},{'id':160961,'name':'lifeguard'},{'id':185434,'name':'rookie'},{'id':193551,'name':'vigilantism'}]"
123770,"[{'id':2231,'name':'drug dealer'},{'id':156117,'name':'illegal drugs'},{'id':157166,'name':'beretta'},{'id':167580,'name':'kingpin'},{'id':193309,'name':'police shootout'}]"
32042,"[{'id':316,'name':'chess'},{'id':630,'name':'dolphin'},{'id':3546,'name':'florida keys'},{'id':5956,'name':'stuntman'},{'id':9937,'name':'suspense'},{'id':10503,'name':'scuba diving'},{'id':15160,'name':'divorce'},{'id':155790,'name':'private detective'},{'id':184793,'name':'movie set'},{'id':192840,'name':'glass bottom boat'},{'id':197430,'name':'missing daughter'},{'id':207268,'name':'neo-noir'}]"
465171,"[{'id':233981,'name':'formula one'}]"
460846,"[{'id':6490,'name':'shopping mall'},{'id':41180,'name':'security guard'},{'id':212606,'name':'witness elimination'}]"
443109,"[{'id':658,'name':'sea'},{'id':1419,'name':'gun'},{'id':1422,'name':'boat'},{'id':3528,'name':'flooding'},{'id':5096,'name':'natural disaster'},{'id':10150,'name':'end of the world'},{'id':10617,'name':'disaster'},{'id':10765,'name':'gunshot wound'},{'id':10987,'name':'cgi'},{'id':12332,'name':'apocalypse'},{'id':13040,'name':'electrocution'},{'id':14527,'name':'storm'},{'id':14760,'name':'scientist'},{'id':230910,'name':'ark'}]"
33743,"[{'id':1878,'name':'plumber'},{'id':3590,'name':'piano lessons'},{'id':4344,'name':'musical'},{'id':5202,'name':'boy'},{'id':10744,'name':'dr. seuss'},{'id':170344,'name':'imagination'}]"
37954,"[{'id':1495,'name':'fishing'},{'id':5420,'name':'fisherman'},{'id':155797,'name':'hemingway'},{'id':195402,'name':'film noir'}]"
423988,"[{'id':1706,'name':'experiment'},{'id':3203,'name':'pilot'},{'id':8012,'name':'physicist'},{'id':13000,'name':'based on short film'},{'id':33465,'name':'parallel world'},{'id':235456,'name':'unlimited energy'},{'id':235457,'name':'drones'}]"
392818,[]
354285,"[{'id':818,'name':'based on novel or book'},{'id':931,'name':'jealousy'},{'id':3344,'name':'letter'},{'id':9748,'name':'revenge'},{'id':9856,'name':'flashback'},{'id':10937,'name':'memory'}]"
57978,"[{'id':212,'name':'london'},{'id':379,'name':'skinhead'},{'id':380,'name':'sibling relationship'},{'id':11935,'name':'working class'},{'id':154863,'name':'east end'},{'id':164859,'name':'dole'}]"
364733,[]
433356,"[{'id':428,'name':'nurse'},{'id':2504,'name':'world war i'},{'id':9683,'name':'lieutenant'},{'id':214410,'name':'ottoman empire'}]"
11374,"[{'id':3586,'name':'tv station'},{'id':3972,'name':'simulated reality '},{'id':4656,'name':'tv star'},{'id':7271,'name':'tv ratings'}]"
283995,"[{'id':9663,'name':'sequel'},{'id':9715,'name':'superhero'},{'id':9717,'name':'based on comic'},{'id':9789,'name':'misfit'},{'id':9882,'name':'space'},{'id':179430,'name':'aftercreditsstinger'},{'id':179431,'name':'duringcreditsstinger'},{'id':180547,'name':'marvel cinematic universe'}]"
4927,"[{'id':237,'name':'gay'},{'id':2494,'name':'ohio'},{'id':10180,'name':'homosexuality'},{'id':10183,'name':'independent film'},{'id':10683,'name':'coming of age'},{'id':13088,'name':'summer'},{'id':155582,'name':'amusement park'},{'id':158718,'name':'lgbt'},{'id':163037,'name':'lgbt teen'},{'id':185018,'name':'autobiographical'},{'id':208289,'name':'1980s'}]"
388440,"[{'id':6152,'name':'supernatural'},{'id':7430,'name':'sleeping beauty'},{'id':10541,'name':'curse'},{'id':10911,'name':'inheritance'},{'id':190821,'name':'family curse'},{'id':199322,'name':'recurring dream'}]"
464867,"[{'id':1956,'name':'world war ii'},{'id':2652,'name':'nazi'},{'id':13065,'name':'soldier'},{'id':14643,'name':'battle'},{'id':14760,'name':'scientist'}]"
13554,"[{'id':1480,'name':'baseball'},{'id':6075,'name':'sport'},{'id':6165,'name':'historical figure'}]"
315011,"[{'id':1299,'name':'monster'},{'id':11100,'name':'giant monster'},{'id':12369,'name':'tokyo japan'},{'id':14796,'name':'destruction'},{'id':161791,'name':'kaiju'}]"
433829,"[{'id':3070,'name':'mercenary'},{'id':9951,'name':'alien'},{'id':10216,'name':'outcast'},{'id':14544,'name':'robot'},{'id':34046,'name':'rocket ship'},{'id':195446,'name':'sword and planet'},{'id':234246,'name':'cryogenic chamber'},{'id':234248,'name':'rayguns'},{'id':234250,'name':'creatures'},{'id':234251,'name':'marauders'},{'id':234254,'name':'cybernetically enhanced'}]"
346558,"[{'id':417,'name':'corruption'},{'id':596,'name':'adultery'},{'id':2095,'name':'anti hero'},{'id':3182,'name':'seduction'},{'id':3720,'name':'power'},{'id':5332,'name':'greed'},{'id':5628,'name':'broker'},{'id':9016,'name':'femme fatale'},{'id':9826,'name':'murder'},{'id':10332,'name':'salesman'},{'id':10594,'name':'money'},{'id':11436,'name':'redemption'},{'id':12545,'name':'mansion'},{'id':12670,'name':'los angeles'},{'id':18326,'name':'fired from the job'},{'id':158142,'name':'real estate agent'},{'id':196993,'name':'real estate deal'},{'id':229766,'name':'illegal activity'},{'id':233831,'name':'financial crash'}]"
405775,"[{'id':720,'name':'helicopter'},{'id':1589,'name':'sniper'},{'id':5939,'name':'iraq'},{'id':9826,'name':'murder'},{'id':13065,'name':'soldier'},{'id':15087,'name':'iraq war'},{'id':18029,'name':'trapped'},{'id':18034,'name':'desert'}]"
339987,"[{'id':470,'name':'spy'},{'id':818,'name':'based on novel or book'},{'id':836,'name':'resistance'},{'id':1881,'name':'dutch'},{'id':2349,'name':'german'},{'id':2504,'name':'world war i'},{'id':2652,'name':'nazi'},{'id':5340,'name':'investigation'},{'id':9673,'name':'love'},{'id':10365,'name':'holland'},{'id':11508,'name':'jewish'}]"
424998,"[{'id':186,'name':'christianity'},{'id':818,'name':'based on novel or book'},{'id':3012,'name':'court case'},{'id':8778,'name':'atheist'},{'id':9672,'name':'based on a true story'},{'id':11001,'name':'religion'},{'id':11038,'name':'trial'}]"
425134,"[{'id':3569,'name':'latin'},{'id':4320,'name':'lover'},{'id':4995,'name':'aging'},{'id':230478,'name':'dumped'}]"
373546,"[{'id':4614,'name':'heavy weight'},{'id':5565,'name':'biography'},{'id':209476,'name':'boxing'}]"
126889,"[{'id':803,'name':'android'},{'id':1612,'name':'spacecraft'},{'id':1706,'name':'experiment'},{'id':3801,'name':'space travel'},{'id':4862,'name':'alien life-form'},{'id':4884,'name':'infection'},{'id':5698,'name':'egg'},{'id':5721,'name':'engineer'},{'id':9663,'name':'sequel'},{'id':9882,'name':'space'},{'id':9951,'name':'alien'},{'id':10292,'name':'gore'},{'id':14544,'name':'robot'},{'id':14760,'name':'scientist'},{'id':14900,'name':'genocide'},{'id':163402,'name':'creation'},{'id':208580,'name':'acid'},{'id':226177,'name':'xenomorph'},{'id':231277,'name':'alien technology'},{'id':233300,'name':'genetic mutation'}]"
348893,"[{'id':378,'name':'prison'},{'id':4183,'name':'wife'},{'id':6075,'name':'sport'},{'id':14540,'name':'accidental death'},{'id':14955,'name':'fighting'}]"
373569,"[{'id':970,'name':'parent child relationship'},{'id':1336,'name':'ransom'},{'id':1930,'name':'kidnapping'},{'id':5159,'name':'tourist'},{'id':6876,'name':'vacation'},{'id':189208,'name':'ecuador'}]"
401546,[]
339692,"[{'id':331,'name':'tattoo'},{'id':378,'name':'prison'},{'id':387,'name':'california'},{'id':1333,'name':'desperation'},{'id':7281,'name':'shooting'},{'id':9826,'name':'murder'},{'id':10176,'name':'gun battle'},{'id':10726,'name':'gang'},{'id':11199,'name':'undercover cop'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':15009,'name':'criminal'},{'id':156219,'name':'prison riot'},{'id':160236,'name':'driving drunk'},{'id':161194,'name':'estranged father'},{'id':184951,'name':'gun runner'},{'id':206947,'name':'probation officer'},{'id':207935,'name':'manslaughter'},{'id':208983,'name':'probation'}]"
369894,"[{'id':15274,'name':'nervous breakdown'},{'id':155619,'name':'attic'},{'id':187056,'name':'woman director'}]"
274857,"[{'id':1938,'name':'sword'},{'id':10982,'name':'king arthur'},{'id':15060,'name':'period drama'},{'id':209714,'name':'3d'}]"
461054,"[{'id':352,'name':'secret passage'},{'id':12988,'name':'pirate'},{'id':162846,'name':'ghost'},{'id':171964,'name':'secret passageway'},{'id':193728,'name':'hidden loot'},{'id':230768,'name':'scooby doo'}]"
443319,"[{'id':163053,'name':'found footage'}]"
413788,"[{'id':8085,'name':'stockholm'}]"
415633,"[{'id':4720,'name':'ritual'},{'id':12339,'name':'slasher'},{'id':13209,'name':'cabin in the woods'},{'id':15001,'name':'demon'},{'id':34079,'name':'death'}]"
454774,"[{'id':6027,'name':'music'},{'id':9673,'name':'love'},{'id':9840,'name':'romance'},{'id':14888,'name':'burning man'}]"
431392,[]
420260,"[{'id':236,'name':'suicide'},{'id':818,'name':'based on novel or book'},{'id':11336,'name':'young boy'},{'id':162944,'name':'child psychologist'},{'id':187056,'name':'woman director'}]"
339988,"[{'id':1576,'name':'technology'},{'id':5824,'name':'video surveillance'},{'id':6129,'name':'company'},{'id':15009,'name':'criminal'},{'id':229980,'name':'smartphone'}]"
353070,"[{'id':4193,'name':'retiree'},{'id':10938,'name':'old man'},{'id':15363,'name':'bank robbery'},{'id':18115,'name':'retired'},{'id':172971,'name':'elderly'},{'id':191845,'name':'bank heist'}]"
442750,[]
461053,"[{'id':1470,'name':'s.w.a.t.'}]"
356301,"[{'id':1329,'name':'canada'},{'id':7813,'name':'hockey player'},{'id':12425,'name':'racism'},{'id':13130,'name':'teenager'},{'id':207709,'name':'halifax'}]"
336455,"[{'id':5923,'name':'sister'},{'id':6898,'name':'quarantine'},{'id':9744,'name':'outbreak'},{'id':18035,'name':'family'},{'id':188957,'name':'virus'}]"
347882,"[{'id':456,'name':'mother'},{'id':1930,'name':'kidnapping'},{'id':2231,'name':'drug dealer'},{'id':2343,'name':'magic'},{'id':5923,'name':'sister'},{'id':12670,'name':'los angeles'},{'id':14809,'name':'dead mother'},{'id':34079,'name':'death'},{'id':157913,'name':'young'},{'id':165279,'name':'street'}]"
339967,"[{'id':242,'name':'new york'},{'id':1010,'name':'bar'},{'id':1299,'name':'monster'},{'id':1415,'name':'small town'},{'id':4280,'name':'mental breakdown'},{'id':5318,'name':'seoul'},{'id':13031,'name':'creature'},{'id':14549,'name':'loss of job'},{'id':33457,'name':'alcoholic'},{'id':33632,'name':'apartment'},{'id':157701,'name':'psychotic'},{'id':160246,'name':'childhood friends'},{'id':188351,'name':'catastrophe'}]"
50153,"[{'id':388,'name':'scotland'},{'id':9660,'name':'low-budget'},{'id':9951,'name':'alien'},{'id':11034,'name':'b movie'},{'id':14909,'name':'alien invasion'},{'id':17982,'name':'moor'},{'id':207405,'name':'poverty row film'}]"
68684,"[{'id':6270,'name':'high school'},{'id':9826,'name':'murder'},{'id':12339,'name':'slasher'},{'id':12416,'name':'horror spoof'}]"
413762,"[{'id':970,'name':'parent child relationship'},{'id':3528,'name':'flooding'},{'id':10752,'name':'sorrow'},{'id':34079,'name':'death'},{'id':180494,'name':'family farm'},{'id':187056,'name':'woman director'}]"
30141,[]
27225,"[{'id':12396,'name':'hollywood'}]"
334893,"[{'id':155479,'name':'british pub'}]"
368942,"[{'id':1700,'name':'massachusetts'},{'id':5565,'name':'biography'},{'id':5933,'name':'poet'},{'id':158086,'name':'recluse'},{'id':207928,'name':'19th century'}]"
452068,"[{'id':11930,'name':'drone'},{'id':15295,'name':'confrontation'},{'id':235633,'name':'private contractor'},{'id':235634,'name':'covert missions'},{'id':235635,'name':'suburban mediocrity'},{'id':235636,'name':'family life'},{'id':235637,'name':'whistle-blowing site'}]"
418437,"[{'id':5982,'name':'ex husband'},{'id':187056,'name':'woman director'}]"
315837,"[{'id':490,'name':'philosophy'},{'id':679,'name':'cyborg'},{'id':2157,'name':'hacker'},{'id':2660,'name':'strong woman'},{'id':5340,'name':'investigation'},{'id':9937,'name':'suspense'},{'id':11322,'name':'female protagonist'},{'id':12190,'name':'cyberpunk'},{'id':13015,'name':'terrorism'},{'id':34152,'name':'evolution'},{'id':162988,'name':'dystopian future'},{'id':203286,'name':'network'},{'id':209714,'name':'3d'},{'id':222243,'name':'based on anime'},{'id':230593,'name':'inner journey'},{'id':234289,'name':'prosthesis'}]"
400928,"[{'id':977,'name':'cat'},{'id':3192,'name':'intellectually gifted'},{'id':5561,'name':'child prodigy'},{'id':6009,'name':'mathematics'},{'id':10508,'name':'teacher'},{'id':10873,'name':'school'},{'id':168547,'name':'prize'},{'id':178364,'name':'child custody'},{'id':228924,'name':'gifted children'},{'id':234931,'name':'custody hearing'}]"
295693,"[{'id':1009,'name':'baby'},{'id':10235,'name':'family relationships'},{'id':11157,'name':'sibling rivalry'},{'id':174089,'name':'unreliable narrator'},{'id':209714,'name':'3d'},{'id':236355,'name':'baby brother'}]"
59065,"[{'id':697,'name':'loss of loved one'},{'id':5939,'name':'iraq'},{'id':6091,'name':'war'},{'id':41178,'name':'baghdad'},{'id':194435,'name':'special air service'},{'id':204017,'name':'suspicious death'}]"
10163,"[{'id':1566,'name':'dream'},{'id':2552,'name':'chimp'},{'id':2887,'name':'manipulation'},{'id':4003,'name':'botanist'},{'id':4563,'name':'virtual reality'},{'id':11372,'name':'lemonade'},{'id':160097,'name':'intelligent'}]"
331392,"[{'id':933,'name':'michigan'},{'id':4924,'name':'insane asylum'},{'id':10911,'name':'inheritance'},{'id':172592,'name':'death certificate'},{'id':230191,'name':'haunted'}]"
76115,"[{'id':4344,'name':'musical'},{'id':247128,'name':'concert musical'}]"
433621,"[{'id':1930,'name':'kidnapping'},{'id':221204,'name':'accidental killing'}]"
295339,"[{'id':549,'name':'prostitute'},{'id':3358,'name':'haunted house'},{'id':6152,'name':'supernatural'},{'id':8508,'name':'party'},{'id':10541,'name':'curse'},{'id':162846,'name':'ghost'}]"
275269,"[{'id':316,'name':'chess'}]"
354859,"[{'id':128,'name':'love triangle'},{'id':736,'name':'journalist'},{'id':2679,'name':'artist'},{'id':14900,'name':'genocide'},{'id':184996,'name':'armenian genocide'},{'id':187675,'name':'medical student'},{'id':214410,'name':'ottoman empire'}]"
340442,"[{'id':345,'name':'monk'},{'id':14985,'name':'ireland'},{'id':215160,'name':'13th century'}]"
334521,"[{'id':1589,'name':'sniper'},{'id':1680,'name':'boston'},{'id':10726,'name':'gang'},{'id':10950,'name':'shootout'},{'id':157892,'name':'warehouse'},{'id':161240,'name':'sole survivor'}]"
367147,"[{'id':1822,'name':'bath'},{'id':1879,'name':'shower'},{'id':10562,'name':'on the run'},{'id':187056,'name':'woman director'},{'id':208692,'name':'mountain man'},{'id':235593,'name':'authorities'}]"
24248,"[{'id':3571,'name':'crucifixion'},{'id':5565,'name':'biography'},{'id':6917,'name':'epic'},{'id':181213,'name':'sword and sandal'},{'id':211634,'name':'barabbas'}]"
279254,"[{'id':679,'name':'cyborg'},{'id':12190,'name':'cyberpunk'}]"
240341,"[{'id':12190,'name':'cyberpunk'}]"
333354,"[{'id':1930,'name':'kidnapping'},{'id':3345,'name':'bahamas'},{'id':11259,'name':'extortion'},{'id':14724,'name':'family vacation'}]"
437783,[]
6976,"[{'id':616,'name':'witch'},{'id':5301,'name':'brother'}]"
443297,"[{'id':234007,'name':'nave espacial'}]"
293167,"[{'id':422,'name':'vietnam veteran'},{'id':1228,'name':'1970s'},{'id':1299,'name':'monster'},{'id':1963,'name':'expedition'},{'id':2041,'name':'island'},{'id':3888,'name':'giant spider'},{'id':11873,'name':'king kong'},{'id':15285,'name':'spin off'},{'id':33564,'name':'u.s. soldier'},{'id':158252,'name':'giant animal'},{'id':161791,'name':'kaiju'},{'id':179430,'name':'aftercreditsstinger'},{'id':196425,'name':'giant ape'},{'id':224587,'name':'monster island'},{'id':227420,'name':'water buffalo'},{'id':231490,'name':'uncharted'}]"
9699,"[{'id':642,'name':'robbery'},{'id':703,'name':'detective'},{'id':1384,'name':'diamond'},{'id':3800,'name':'airplane'},{'id':5439,'name':'inspector'},{'id':6149,'name':'police'},{'id':18118,'name':'disguise'}]"
440143,"[{'id':3725,'name':'pregnancy'},{'id':4052,'name':'political instability'},{'id':6876,'name':'vacation'},{'id':10793,'name':'resort'}]"
27585,"[{'id':697,'name':'loss of loved one'},{'id':2754,'name':'trauma'},{'id':4290,'name':'toy'},{'id':6038,'name':'marriage'},{'id':9872,'name':'grief'},{'id':10937,'name':'memory'},{'id':12544,'name':'crying'},{'id':15334,'name':'parking lot'},{'id':40952,'name':'therapy'},{'id':40953,'name':'car seat'}]"
31941,"[{'id':422,'name':'vietnam veteran'},{'id':818,'name':'based on novel or book'},{'id':2671,'name':'heroin'},{'id':2956,'name':'vietnam'},{'id':2957,'name':'vietnam war'},{'id':3391,'name':'drug smuggle'},{'id':3713,'name':'chase'},{'id':14658,'name':'drug trade'},{'id':156650,'name':'machine gun'}]"
6081,"[{'id':5439,'name':'inspector'}]"
391709,"[{'id':378,'name':'prison'},{'id':2122,'name':'death penalty'},{'id':7150,'name':'hangman'},{'id':10992,'name':'executioner'}]"
248842,"[{'id':187056,'name':'woman director'}]"
22327,"[{'id':818,'name':'based on novel or book'},{'id':10683,'name':'coming of age'},{'id':179431,'name':'duringcreditsstinger'}]"
16072,"[{'id':6091,'name':'war'},{'id':14643,'name':'battle'},{'id':160201,'name':'union soldier'},{'id':166464,'name':'confederate soldier'},{'id':179585,'name':'american civil war'},{'id':185728,'name':'secession'}]"
10680,"[{'id':3616,'name':'college'},{'id':6075,'name':'sport'},{'id':6278,'name':'scholarship'},{'id':7813,'name':'hockey player'},{'id':7814,'name':'hockey coach'},{'id':18068,'name':'teenage boy'}]"
10671,"[{'id':258,'name':'bomb'},{'id':818,'name':'based on novel or book'},{'id':822,'name':'airport'},{'id':1333,'name':'desperation'},{'id':3373,'name':'snow storm'},{'id':3622,'name':'stowaway'},{'id':3800,'name':'airplane'},{'id':4210,'name':'panic'},{'id':4547,'name':'landing'},{'id':6259,'name':'psychopath'},{'id':9758,'name':'deception'},{'id':33933,'name':'split screen'},{'id':156783,'name':'blizzard'},{'id':189411,'name':'disaster movie'},{'id':190763,'name':'suicide bomber'},{'id':200201,'name':'snowplow'}]"
289222,"[{'id':1739,'name':'holocaust'},{'id':1956,'name':'world war ii'},{'id':2652,'name':'nazi'},{'id':5565,'name':'biography'},{'id':11508,'name':'jewish'},{'id':12971,'name':'zookeeper'},{'id':21747,'name':'poland'}]"
461515,"[{'id':6075,'name':'sport'}]"
345915,"[{'id':279,'name':'usa'},{'id':8233,'name':'cops'},{'id':9727,'name':'thief'},{'id':10726,'name':'gang'},{'id':11168,'name':'private investigator'},{'id':12670,'name':'los angeles'},{'id':15162,'name':'dog'}]"
412520,"[{'id':2334,'name':'nightclub'},{'id':9673,'name':'love'},{'id':13059,'name':'prostitution'}]"
381032,"[{'id':2679,'name':'artist'},{'id':3358,'name':'haunted house'},{'id':4552,'name':'beer'},{'id':6593,'name':'stripper'},{'id':10224,'name':'haunting'},{'id':11826,'name':'cottage'},{'id':159939,'name':'ghost hunter'},{'id':162846,'name':'ghost'}]"
400136,"[{'id':9663,'name':'sequel'},{'id':12102,'name':'resident evil'},{'id':12377,'name':'zombie'},{'id':14819,'name':'violence'},{'id':41645,'name':'based on video game'},{'id':188957,'name':'virus'}]"
314095,"[{'id':818,'name':'based on novel or book'},{'id':1261,'name':'river'},{'id':1585,'name':'snake'},{'id':1963,'name':'expedition'},{'id':2504,'name':'world war i'},{'id':4190,'name':'lost civilisation'},{'id':5565,'name':'biography'},{'id':5968,'name':'amazon'},{'id':10148,'name':'tribe'},{'id':10786,'name':'colonel'},{'id':10787,'name':'jungle'},{'id':18266,'name':'south america'},{'id':157155,'name':'explorer'},{'id':189092,'name':'journey'},{'id':207876,'name':'1920s'},{'id':235651,'name':'mysterious lands'}]"
37264,"[{'id':520,'name':'chicago'},{'id':10920,'name':'radio program'},{'id':178636,'name':'talk radio'}]"
37527,[]
22004,"[{'id':2394,'name':'ghetto'},{'id':2708,'name':'hitman'},{'id':2987,'name':'gang war'},{'id':3149,'name':'gangster'},{'id':6956,'name':'treasure hunt'},{'id':9748,'name':'revenge'},{'id':9826,'name':'murder'},{'id':10726,'name':'gang'},{'id':11363,'name':'arson'},{'id':11733,'name':'drug dealing'},{'id':14601,'name':'explosion'},{'id':41352,'name':'drug overdose'},{'id':171043,'name':'st. louis'}]"
222572,"[{'id':2438,'name':'social worker'},{'id':5202,'name':'boy'},{'id':10873,'name':'school'},{'id':11479,'name':'social commentary'},{'id':12425,'name':'racism'},{'id':14857,'name':'juvenile delinquent'},{'id':155419,'name':'shoplifting'},{'id':193237,'name':'child care'}]"
404516,"[{'id':3298,'name':'hallucination'},{'id':6622,'name':'tumor'},{'id':156097,'name':'evil twin'},{'id':157701,'name':'psychotic'},{'id':207819,'name':'accident'},{'id':235758,'name':'black outs'},{'id':235759,'name':'vanishing twin'}]"
413391,[]
